,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
88,213.87939698492463,213.20603015075378,212.94849246231155,212.04396984924622,211.78768844221105,210.84170854271358,210.32663316582915,209.88442211055278,208.99120603015075,208.59924623115577,207.8605527638191,207.42085427135677,206.94221105527637,206.17964824120602,205.643216080402,204.65829145728642,204.0075376884422,203.3391959798995,202.428391959799,201.92587939698493
89,213.85642946317103,213.65543071161048,212.8052434456929,212.54806491885142,211.63420724094883,211.21847690387017,210.35081148564294,210.01622971285892,209.03245942571786,208.5880149812734,207.79026217228466,207.47440699126093,206.67665418227216,206.37827715355806,205.28214731585518,204.77028714107365,203.78027465667915,203.2521847690387,202.354556803995,201.84519350811485
90,213.78653113087674,213.4523506988564,213.10546378653112,212.32528589580687,211.93392630241422,211.03303684879288,210.73189326556545,209.85133418043202,209.34942820838629,208.44599745870394,208.04955527318933,207.35451080050825,206.87420584498093,206.23379923761118,205.53494282083864,204.87547649301143,203.9148665819568,203.37865311308767,202.41931385006353,201.8843710292249
91,213.84343434343435,213.5189393939394,213.14267676767676,212.33333333333334,211.89646464646464,211.05934343434345,210.7651515151515,209.85732323232324,209.40151515151516,208.4810606060606,208.1010101010101,207.33459595959596,206.81944444444446,206.16919191919192,205.57070707070707,204.84469696969697,203.9949494949495,203.33585858585857,202.3598484848485,201.84722222222223
92,214.14949748743717,213.9396984924623,213.60427135678393,212.77763819095478,212.41708542713567,211.44723618090453,211.21231155778895,210.30150753768845,209.91582914572865,208.9610552763819,208.54145728643215,207.80904522613065,207.3781407035176,206.60301507537687,206.13316582914572,205.44723618090453,204.46356783919597,203.87437185929647,202.89447236180905,202.3856783919598
93,214.20580808080808,213.95075757575756,213.5997474747475,212.76388888888889,212.3939393939394,211.48863636363637,211.24873737373738,210.35858585858585,209.99747474747474,209.03156565656565,208.6439393939394,207.90277777777777,207.57954545454547,206.85227272727272,206.29545454545453,205.50378787878788,204.67550505050505,204.04924242424244,203.0580808080808,202.52651515151516
94,214.35376756066412,213.89144316730523,213.7726692209451,212.75095785440612,212.54150702426566,211.57088122605364,211.1072796934866,210.59003831417624,209.77522349936143,209.34610472541507,208.54789272030652,208.183908045977,207.67816091954023,206.99616858237547,206.4712643678161,205.4661558109834,204.9374201787995,204.11366538952745,203.2094508301405,202.59259259259258
95,214.580814717477,213.95400788436268,214.04467805519053,213.377135348226,212.5873850197109,212.10643889618922,211.6360052562418,210.89487516425754,210.24441524310117,209.75558475689883,208.95532194480947,208.54402102496715,208.05781865965835,207.45992115637318,206.77398160315374,206.26544021024966,205.44152431011827,204.56241787122207,203.96846254927726,203.17477003942182
96,214.59037711313394,213.99739921976592,214.23667100130038,213.37191157347203,212.61378413524056,212.3784135240572,211.53185955786736,211.0221066319896,210.42392717815343,209.53576072821846,209.1001300390117,208.61248374512354,207.91937581274382,207.56046814044214,206.92067620286085,206.08582574772433,205.51235370611184,204.74122236671002,203.84525357607282,203.13263979193758
97,214.38231469440834,213.81664499349804,213.82834850455137,213.15344603381016,212.41222366710014,211.92847854356307,211.5591677503251,210.66319895968792,210.03511053315995,209.5695708712614,208.87906371911575,208.4733420026008,208.0559167750325,207.5045513654096,206.6436931079324,206.1781534460338,205.3966189856957,204.518855656697,203.83094928478545,202.98439531859557
98,214.59687906371911,214.07152145643693,214.31339401820546,213.4694408322497,212.78023407022107,212.5253576072822,211.75682704811445,211.2444733420026,210.6736020806242,209.81144343302992,209.41092327698308,208.94148244473342,208.24967490247073,207.84135240572172,207.2145643693108,206.3784135240572,205.80884265279585,205.03641092327697,204.17685305591678,203.45773732119636
99,214.59259259259258,214.21583652618136,214.2822477650064,213.43550446998722,213.30906768837804,212.35249042145594,211.89016602809707,211.40485312899105,210.55938697318007,210.0727969348659,209.25542784163474,208.90932311621967,208.37292464878672,207.74968071519797,207.20561941251597,206.24137931034483,205.7471264367816,204.95913154533844,204.0523627075351,203.31928480204343
